"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.mayoclinic.org/diseases-conditions/intracranial-hematoma/symptoms-causes/syc-20356145","text/html; charset=utf-8","200","OK","","","Intracranial hematoma - Symptoms and causes - Mayo Clinic","57","543","An intracranial hematoma is a serious, possibly life-threatening, complication of head trauma. Find out more signs and symptoms of intracranial hematoma. ","154","982","","","Intracranial hematoma","21","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/intracranial-hematoma/symptoms-causes/syc-20356145","","","","","46634","1629","","2","","14","7","0.31","71","45","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/intracranial-hematoma/symptoms-causes/syc-20356145"
"https://www.mayoclinic.org/es-es/diseases-conditions/heart-valve-disease/symptoms-causes/syc-20353727","text/html; charset=utf-8","200","OK","","","Enfermedad de las válvulas cardíacas - Síntomas y causas - Mayo Clinic","70","648","Infórmate acerca de la enfermedad de las válvulas cardíacas, afección en la que una o más válvulas cardíacas no funcionan adecuadamente.","136","900","","","Enfermedad de las válvulas cardíacas","36","","0","Descripción general","19","Síntomas","8","","","","","","","","","50917","1951","","2","","11","6","0.26","75","48","67","45","","","","","","https://www.mayoclinic.org/es-es/diseases-conditions/heart-valve-disease/symptoms-causes/syc-20353727"
"https://www.mayoclinic.org/diseases-conditions/pediatric-white-blood-cell-disorders/symptoms-causes/syc-20352674","text/html; charset=utf-8","200","OK","","","Pediatric white blood cell disorders - Symptoms and causes - Mayo Clinic","72","649","These disorders may be inherited or be caused by cancer or infections. Mayo Clinic's pediatric hematologists have extensive experience with all varieties.","154","969","","","Pediatric white blood cell disorders","36","","0","Overview","8","Clinical trials","15","","","","https://www.mayoclinic.org/diseases-conditions/pediatric-white-blood-cell-disorders/symptoms-causes/syc-20352674","","","","","42852","1243","","2","","8","3","0.13","74","47","68","46","","","","","","https://www.mayoclinic.org/diseases-conditions/pediatric-white-blood-cell-disorders/symptoms-causes/syc-20352674"
"https://www.mayoclinic.org/diseases-conditions/gerd/symptoms-causes/syc-20361940","text/html; charset=utf-8","200","OK","","","Gastroesophageal reflux disease (GERD) - Symptoms and causes - Mayo Clinic","74","712","GERD, in which stomach acid moves into the esophagus, causes discomfort and may lead to precancerous changes in the lining of the esophagus.","140","930","","","Gastroesophageal reflux disease (GERD)","38","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/gerd/symptoms-causes/syc-20361940","","","","","52830","1555","","2","","16","8","0.35","85","52","71","47","","","","","","https://www.mayoclinic.org/diseases-conditions/gerd/symptoms-causes/syc-20361940"
"https://www.mayoclinic.org/diseases-conditions/heat-exhaustion/symptoms-causes/syc-20373250","text/html; charset=utf-8","200","OK","","","Heat exhaustion - Symptoms and causes - Mayo Clinic","51","487","An overheated body can lead to dangerous symptoms. Get tips to prevent heat exhaustion and how to cool down quickly when it happens.","132","874","","","Heat exhaustion","15","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/heat-exhaustion/symptoms-causes/syc-20373250","","","","","49225","1968","","2","","8","3","0.13","69","43","70","47","","","","","","https://www.mayoclinic.org/diseases-conditions/heat-exhaustion/symptoms-causes/syc-20373250"
"https://www.mayoclinic.org/diseases-conditions/lichen-planus/symptoms-causes/syc-20351378","text/html; charset=utf-8","200","OK","","","Lichen planus - Symptoms and causes - Mayo Clinic","49","465","Learn about the causes, symptoms and treatment of this skin condition that causes swelling and irritation in the skin, hair, nails, mouth and vagina.","149","925","","","Lichen planus","13","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/lichen-planus/symptoms-causes/syc-20351378","","","","","49442","1438","","2","","9","4","0.18","75","48","68","46","","","","","","https://www.mayoclinic.org/diseases-conditions/lichen-planus/symptoms-causes/syc-20351378"
"https://www.mayoclinic.org/diseases-conditions/postpartum-preeclampsia/symptoms-causes/syc-20376646","text/html; charset=utf-8","200","OK","","","Postpartum preeclampsia - Symptoms and causes - Mayo Clinic","59","570","Preeclampsia is a condition normally associated with pregnancy, but it can occur after delivery too. Untreated, it can lead to serious complications.","149","922","","","Postpartum preeclampsia","23","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/postpartum-preeclampsia/symptoms-causes/syc-20376646","","","","","45759","1459","","2","","7","2","0.09","68","42","69","46","","","","","","https://www.mayoclinic.org/diseases-conditions/postpartum-preeclampsia/symptoms-causes/syc-20376646"
"https://www.mayoclinic.org/diseases-conditions/head-lice/symptoms-causes/syc-20356180","text/html; charset=utf-8","200","OK","","","Head lice - Symptoms and causes - Mayo Clinic","45","425","Learn about causes, treatment and prevention of infestation of these tiny insects that feed on blood from the human scalp.","122","773","","","Head lice","9","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/head-lice/symptoms-causes/syc-20356180","","","","","49751","1729","","2","","8","3","0.13","72","45","71","48","","","","","","https://www.mayoclinic.org/diseases-conditions/head-lice/symptoms-causes/syc-20356180"
"https://www.mayoclinic.org/es-es/diseases-conditions/adult-congenital-heart-disease/symptoms-causes/syc-20355456","text/html; charset=utf-8","200","OK","","","Enfermedad cardíaca congénita en adultos - Síntomas y causas - Mayo Clinic","74","692","Obtén información acerca de los tratamientos y las complicaciones de los defectos cardíacos presentes en el nacimiento y sobre la atención de adultos con estas anomalías.","170","1097","","","Enfermedad cardíaca congénita en adultos","40","","0","Descripción general","19","Tipos","5","","","","","","","","","62232","2407","","2","","11","6","0.26","110","82","70","48","","","","","","https://www.mayoclinic.org/es-es/diseases-conditions/adult-congenital-heart-disease/symptoms-causes/syc-20355456"
"https://www.mayoclinic.org/diseases-conditions/galactorrhea/symptoms-causes/syc-20350431","text/html; charset=utf-8","200","OK","","","Galactorrhea - Symptoms and causes - Mayo Clinic","48","459","Galactorrhea is a type of milky nipple discharge in people who aren't breast-feeding. Find out more about the possible causes and treatments.","141","898","","","Galactorrhea","12","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/galactorrhea/symptoms-causes/syc-20350431","","","","","45421","1336","","2","","13","5","0.22","72","45","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/galactorrhea/symptoms-causes/syc-20350431"
"https://www.mayoclinic.org/diseases-conditions/narcissistic-personality-disorder/symptoms-causes/syc-20366662","text/html; charset=utf-8","200","OK","","","Narcissistic personality disorder - Symptoms and causes - Mayo Clinic","69","623","This mental health disorder includes an inflated sense of importance, a deep need for excessive admiration, fragile self-esteem and troubled relationships.","155","975","","","Narcissistic personality disorder","33","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/narcissistic-personality-disorder/symptoms-causes/syc-20366662","","","","","46409","1575","","2","","8","3","0.13","70","44","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/narcissistic-personality-disorder/symptoms-causes/syc-20366662"
"https://www.mayoclinic.org/diseases-conditions/sleep-related-eating-disorder/symptoms-causes/syc-20356019","text/html; charset=utf-8","200","OK","","","Sleep-related eating disorder - Symptoms and causes - Mayo Clinic","65","599","Sleep-related eating disorder involves episodes of compulsive eating while sleepwalking during the night, with little or no memory of it in the morning.","152","939","","","Sleep-related eating disorder","29","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/sleep-related-eating-disorder/symptoms-causes/syc-20356019","","","","","42618","1267","","2","","7","2","0.09","69","42","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/sleep-related-eating-disorder/symptoms-causes/syc-20356019"
"https://www.mayoclinic.org/diseases-conditions/hypoplastic-left-heart-syndrome/symptoms-causes/syc-20350599","text/html; charset=utf-8","200","OK","","","Hypoplastic left heart syndrome - Symptoms and causes - Mayo Clinic","67","624","Learn more about this rare congenital heart condition that results in underdevelopment of the left side of the heart.","117","723","","","Hypoplastic left heart syndrome","31","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/hypoplastic-left-heart-syndrome/symptoms-causes/syc-20350599","","","","","61316","2186","","2","","18","12","0.53","84","56","75","51","","","","","","https://www.mayoclinic.org/diseases-conditions/hypoplastic-left-heart-syndrome/symptoms-causes/syc-20350599"
"https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334","text/html; charset=utf-8","200","OK","","","Hemangioma - Symptoms and causes - Mayo Clinic","46","461","Learn more about the causes and treatment of this red mark on the skin of babies that fades over time.","102","652","","","Hemangioma","10","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334","","","","","42992","1108","","2","","10","5","0.22","72","45","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334"
"https://www.mayoclinic.org/diseases-conditions/q-fever/symptoms-causes/syc-20352995","text/html; charset=utf-8","200","OK","","","Q fever - Symptoms and causes - Mayo Clinic","43","410","Learn more about the symptoms, treatment and prevention of this often mild bacterial infection spread by animals.","113","722","","","Q fever","7","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/q-fever/symptoms-causes/syc-20352995","","","","","43005","1334","","2","","12","4","0.18","69","43","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/q-fever/symptoms-causes/syc-20352995"
"https://www.mayoclinic.org/diseases-conditions/cmv/symptoms-causes/syc-20355358","text/html; charset=utf-8","200","OK","","","Cytomegalovirus (CMV) infection - Symptoms and causes - Mayo Clinic","67","635","Understand the symptoms and treatment of this common viral infection that can cause health problems for babies and people who have weakened immunity.","149","992","","","Cytomegalovirus (CMV) infection","31","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/cmv/symptoms-causes/syc-20355358","","","","","47964","1851","","2","","8","2","0.09","68","42","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/cmv/symptoms-causes/syc-20355358"
"https://www.mayoclinic.org/diseases-conditions/hemochromatosis/symptoms-causes/syc-20351443","text/html; charset=utf-8","200","OK","","","Hemochromatosis - Symptoms and causes - Mayo Clinic","51","504","Hemochromatosis is a condition in which your body stores too much iron. Learn about symptoms, causes and treatment of this inherited liver disorder.","148","949","","","Hemochromatosis","15","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/hemochromatosis/symptoms-causes/syc-20351443","","","","","51685","1843","","2","","17","7","0.31","74","47","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/hemochromatosis/symptoms-causes/syc-20351443"
"https://www.mayoclinic.org/diseases-conditions/myelofibrosis/symptoms-causes/syc-20355057","text/html; charset=utf-8","200","OK","","","Myelofibrosis - Symptoms and causes - Mayo Clinic","49","459","Find out about this bone marrow cancer. Learn about diagnosis and treatments, including bone marrow transplant, for myelofibrosis and primary myelofibrosis.","156","1004","","","Myelofibrosis","13","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/myelofibrosis/symptoms-causes/syc-20355057","","","","","49322","1511","","2","","24","14","0.62","84","55","69","46","","","","","","https://www.mayoclinic.org/diseases-conditions/myelofibrosis/symptoms-causes/syc-20355057"
"https://www.mayoclinic.org/diseases-conditions/sex-headaches/symptoms-causes/syc-20377477","text/html; charset=utf-8","200","OK","","","Sex headaches - Symptoms and causes - Mayo Clinic","49","480","Sex headaches — Comprehensive overview covers causes, treatment of this variety of headache.","92","619","","","Sex headaches","13","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/sex-headaches/symptoms-causes/syc-20377477","","","","","42595","1213","","2","","11","6","0.26","70","44","69","46","","","","","","https://www.mayoclinic.org/diseases-conditions/sex-headaches/symptoms-causes/syc-20377477"
"https://www.mayoclinic.org/diseases-conditions/hodgkins-lymphoma/symptoms-causes/syc-20352646","text/html; charset=utf-8","200","OK","","","Hodgkin's lymphoma (Hodgkin's disease) - Symptoms and causes - Mayo Clinic","74","707","Hodgkin's lymphoma (Hodgkin's disease) — Learn more about the symptoms, risk factors and treatment of this condition that is more common with young adults.","155","1019","","","Hodgkin's lymphoma (Hodgkin's disease)","38","","0","Overview","8","Types","5","","","","https://www.mayoclinic.org/diseases-conditions/hodgkins-lymphoma/symptoms-causes/syc-20352646","","","","","57773","1751","","2","","25","14","0.62","87","57","71","47","","","","","","https://www.mayoclinic.org/diseases-conditions/hodgkins-lymphoma/symptoms-causes/syc-20352646"
"https://www.mayoclinic.org/diseases-conditions/vocal-cord-paralysis/symptoms-causes/syc-20378873","text/html; charset=utf-8","200","OK","","","Vocal cord paralysis - Symptoms and causes - Mayo Clinic","56","521","Find out more about this condition caused by problems with the nerves that control your voice box.","98","623","","","Vocal cord paralysis","20","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/vocal-cord-paralysis/symptoms-causes/syc-20378873","","","","","48748","1564","","2","","15","6","0.26","76","49","68","46","","","","","","https://www.mayoclinic.org/diseases-conditions/vocal-cord-paralysis/symptoms-causes/syc-20378873"
"https://www.mayoclinic.org/diseases-conditions/cataracts/symptoms-causes/syc-20353790","text/html; charset=utf-8","200","OK","","","Cataracts - Symptoms and causes - Mayo Clinic","45","429","Cataracts often affect people as they age, causing blurry, dim vision that gets worse over time. Learn how surgery to replace the cloudy lens can help.","151","948","","","Cataracts","9","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/cataracts/symptoms-causes/syc-20353790","","","","","54153","1972","","2","","7","2","0.09","74","47","72","48","","","","","","https://www.mayoclinic.org/diseases-conditions/cataracts/symptoms-causes/syc-20353790"
"https://www.mayoclinic.org/diseases-conditions/persistent-depressive-disorder/symptoms-causes/syc-20350929","text/html; charset=utf-8","200","OK","","","Persistent depressive disorder (dysthymia) - Symptoms and causes - Mayo Clinic","78","722","Also called dysthymia, this chronic form of depression may cause you to lose interest in life, feel hopeless, lack productivity and have low self-esteem.","153","944","","","Persistent depressive disorder (dysthymia)","42","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/persistent-depressive-disorder/symptoms-causes/syc-20350929","","","","","49150","1891","","2","","8","3","0.13","70","44","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/persistent-depressive-disorder/symptoms-causes/syc-20350929"
"https://www.mayoclinic.org/diseases-conditions/liver-problems/symptoms-causes/syc-20374502","text/html; charset=utf-8","200","OK","","","Liver problems - Symptoms and causes - Mayo Clinic","50","474","The liver has a lot of important functions including ridding the body of toxins. Learn about problems that can affect the liver and how to avoid them.","150","925","","","Liver disease","13","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/liver-problems/symptoms-causes/syc-20374502","","","","","55700","1859","","2","","21","10","0.44","84","53","69","47","","","","","","https://www.mayoclinic.org/diseases-conditions/liver-problems/symptoms-causes/syc-20374502"
"https://www.mayoclinic.org/diseases-conditions/epididymitis/symptoms-causes/syc-20363853","text/html; charset=utf-8","200","OK","","","Epididymitis - Symptoms and causes - Mayo Clinic","48","448","Understand the causes of and treatments for epididymitis, an inflammation of the coiled tube (epididymis) at the back of the testicle that stores and carries sperm.","164","1021","","","Epididymitis","12","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/epididymitis/symptoms-causes/syc-20363853","","","","","45517","1246","","2","","9","3","0.13","70","44","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/epididymitis/symptoms-causes/syc-20363853"
"https://www.mayoclinic.org/diseases-conditions/rickets/symptoms-causes/syc-20351943","text/html; charset=utf-8","200","OK","","","Rickets - Symptoms and causes - Mayo Clinic","43","408","Learn what can cause this bone-softening disease in children and how supplements may prevent or treat the condition.","116","752","","","Rickets","7","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/rickets/symptoms-causes/syc-20351943","","","","","46112","1649","","2","","9","3","0.13","71","44","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/rickets/symptoms-causes/syc-20351943"
"https://www.mayoclinic.org/diseases-conditions/childhood-schizophrenia/symptoms-causes/syc-20354483","text/html; charset=utf-8","200","OK","","","Childhood schizophrenia - Symptoms and causes - Mayo Clinic","59","559","Childhood schizophrenia is a severe brain disorder that results in hallucinations, delusions, and disordered thinking and behavior.","131","816","","","Childhood schizophrenia","23","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/childhood-schizophrenia/symptoms-causes/syc-20354483","","","","","51974","2278","","2","","17","8","0.35","71","45","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/childhood-schizophrenia/symptoms-causes/syc-20354483"
"https://www.mayoclinic.org/diseases-conditions/tricuspid-atresia/symptoms-causes/syc-20368392","text/html; charset=utf-8","200","OK","","","Tricuspid atresia - Symptoms and causes - Mayo Clinic","53","489","Tricuspid atresia, a heart valve defect that's present at birth, obstructs blood flow from the heart to the lungs. Treatment involves multiple surgeries.","153","931","","","Tricuspid atresia","17","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/tricuspid-atresia/symptoms-causes/syc-20368392","","","","","52003","1930","","2","","21","14","0.62","75","48","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/tricuspid-atresia/symptoms-causes/syc-20368392"
"https://www.mayoclinic.org/diseases-conditions/mumps/symptoms-causes/syc-20375361","text/html; charset=utf-8","200","OK","","","Mumps - Symptoms and causes - Mayo Clinic","41","409","Find out more about the symptoms and treatment of this viral illness and how vaccination prevents it.","101","637","","","Mumps","5","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/mumps/symptoms-causes/syc-20375361","","","","","48752","1941","","2","","7","2","0.09","68","42","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/mumps/symptoms-causes/syc-20375361"
"https://www.mayoclinic.org/diseases-conditions/chronic-kidney-disease/symptoms-causes/syc-20354521","text/html; charset=utf-8","200","OK","","","Chronic kidney disease - Symptoms and causes - Mayo Clinic","58","548","Learn about kidney failure symptoms, tests, diagnosis and treatment options, including medication, dialysis and kidney transplant.","130","818","","","Chronic kidney disease","22","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/chronic-kidney-disease/symptoms-causes/syc-20354521","","","","","62461","2007","","2","","21","11","0.49","93","63","72","50","","","","","","https://www.mayoclinic.org/diseases-conditions/chronic-kidney-disease/symptoms-causes/syc-20354521"
"https://www.mayoclinic.org/diseases-conditions/thoracic-outlet-syndrome/symptoms-causes/syc-20353988","text/html; charset=utf-8","200","OK","","","Thoracic outlet syndrome - Symptoms and causes - Mayo Clinic","60","568","Thoracic outlet syndrome — Comprehensive overview covers symptoms, treatment of this nerve and circulatory condition.","117","771","","","Thoracic outlet syndrome","24","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/thoracic-outlet-syndrome/symptoms-causes/syc-20353988","","","","","50313","1801","","2","","17","10","0.44","79","49","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/thoracic-outlet-syndrome/symptoms-causes/syc-20353988"
"https://www.mayoclinic.org/diseases-conditions/acoustic-neuroma/symptoms-causes/syc-20356127","text/html; charset=utf-8","200","OK","","","Acoustic neuroma - Symptoms and causes - Mayo Clinic","52","503","Acoustic neuroma is a tumor that grows on the balance and hearing nerve in the head that may cause hearing loss.","112","730","","","Acoustic neuroma","16","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/acoustic-neuroma/symptoms-causes/syc-20356127","","","","","51234","1700","","2","","19","12","0.53","77","47","69","46","","","","","","https://www.mayoclinic.org/diseases-conditions/acoustic-neuroma/symptoms-causes/syc-20356127"
"https://www.mayoclinic.org/diseases-conditions/scabies/symptoms-causes/syc-20377378","text/html; charset=utf-8","200","OK","","","Scabies - Symptoms and causes - Mayo Clinic","43","413","Learn more about this infectious condition that causes intense itching, usually in areas where the skin folds, such as around joints.","133","821","","","Scabies","7","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/scabies/symptoms-causes/syc-20377378","","","","","44830","1509","","2","","8","3","0.13","68","42","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/scabies/symptoms-causes/syc-20377378"
"https://www.mayoclinic.org/diseases-conditions/peanut-allergy/symptoms-causes/syc-20376175","text/html; charset=utf-8","200","OK","","","Peanut allergy - Symptoms and causes - Mayo Clinic","50","470","This is one of the most common and dangerous food allergies, and it's occurring more often in children.","103","654","","","Peanut allergy","14","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/peanut-allergy/symptoms-causes/syc-20376175","","","","","44777","1501","","2","","9","4","0.18","68","42","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/peanut-allergy/symptoms-causes/syc-20376175"
"https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079","text/html; charset=utf-8","200","OK","","","Lip cancer - Symptoms and causes - Mayo Clinic","46","435","Lip cancer often appears as a sore on your lip that doesn't heal. Learn about lip cancer treatments, including surgery, radiation and chemotherapy.","147","928","","","Lip cancer","10","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079","","","","","43629","1272","","2","","8","3","0.13","73","45","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/lip-cancer/symptoms-causes/syc-20355079"
"https://www.mayoclinic.org/diseases-conditions/toxic-hepatitis/symptoms-causes/syc-20352202","text/html; charset=utf-8","200","OK","","","Toxic hepatitis - Symptoms and causes - Mayo Clinic","51","470","Find out about symptoms and treatment for toxic hepatitis — liver inflammation caused by exposure to certain substances, such as alcohol or medications.","152","976","","","Toxic hepatitis","15","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/toxic-hepatitis/symptoms-causes/syc-20352202","","","","","52930","2017","","2","","18","9","0.4","73","47","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/toxic-hepatitis/symptoms-causes/syc-20352202"
"https://www.mayoclinic.org/diseases-conditions/sheehans-syndrome/symptoms-causes/syc-20351847","text/html; charset=utf-8","200","OK","","","Sheehan's syndrome - Symptoms and causes - Mayo Clinic","54","530","Severe blood loss during childbirth can deprive the body of oxygen and damage the pituitary gland.","98","626","","","Sheehan's syndrome","18","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/sheehans-syndrome/symptoms-causes/syc-20351847","","","","","47222","1568","","2","","12","5","0.22","71","44","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/sheehans-syndrome/symptoms-causes/syc-20351847"
"https://www.mayoclinic.org/diseases-conditions/gastroparesis/symptoms-causes/syc-20355787","text/html; charset=utf-8","200","OK","","","Gastroparesis - Symptoms and causes - Mayo Clinic","49","468","Gastroparesis, often caused by diabetes, makes food move through your stomach too slowly. Symptoms include nausea and always feeling full.","138","908","","","Gastroparesis","13","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/gastroparesis/symptoms-causes/syc-20355787","","","","","48719","1608","","2","","9","3","0.13","77","46","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/gastroparesis/symptoms-causes/syc-20355787"
"https://www.mayoclinic.org/diseases-conditions/gastrointestinal-bleeding/symptoms-causes/syc-20372729","text/html; charset=utf-8","200","OK","","","Gastrointestinal bleeding - Symptoms and causes - Mayo Clinic","61","562","Bleeding from anywhere in your digestive tract is a symptom of a disorder. Bleeding can be hidden or obvious, slight or severe.","127","801","","","Gastrointestinal bleeding","25","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/gastrointestinal-bleeding/symptoms-causes/syc-20372729","","","","","47274","1501","","2","","7","2","0.09","72","43","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/gastrointestinal-bleeding/symptoms-causes/syc-20372729"
"https://www.mayoclinic.org/diseases-conditions/blood-in-urine/symptoms-causes/syc-20353432","text/html; charset=utf-8","200","OK","","","Blood in urine (hematuria) - Symptoms and causes - Mayo Clinic","62","573","Seeing blood in your urine can be alarming. Although the cause might be benign, it's important to see a doctor in case the cause is more serious.","145","916","","","Blood in urine (hematuria)","26","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/blood-in-urine/symptoms-causes/syc-20353432","","","","","51067","1804","","2","","18","10","0.44","74","47","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/blood-in-urine/symptoms-causes/syc-20353432"
"https://www.mayoclinic.org/diseases-conditions/food-poisoning/symptoms-causes/syc-20356230","text/html; charset=utf-8","200","OK","","","Food poisoning - Symptoms and causes - Mayo Clinic","50","478","Learn more about this foodborne illness that can cause nausea, vomiting and diarrhea within hours of eating contaminated food.","126","811","","","Food poisoning","14","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/food-poisoning/symptoms-causes/syc-20356230","","","","","54036","2357","","2","","8","2","0.09","67","41","74","52","","","","","","https://www.mayoclinic.org/diseases-conditions/food-poisoning/symptoms-causes/syc-20356230"
"https://www.mayoclinic.org/diseases-conditions/cavernous-malformations/symptoms-causes/syc-20360941","text/html; charset=utf-8","200","OK","","","Cavernous malformations - Symptoms and causes - Mayo Clinic","59","571","Find out about diagnosis and treatment options, including surgery, for these abnormal blood vessel formations of the brain and spinal column.","141","896","","","Cavernous malformations","23","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/cavernous-malformations/symptoms-causes/syc-20360941","","","","","51221","1501","","2","","11","4","0.18","83","54","68","46","","","","","","https://www.mayoclinic.org/diseases-conditions/cavernous-malformations/symptoms-causes/syc-20360941"
"https://www.mayoclinic.org/diseases-conditions/mild-cognitive-impairment/symptoms-causes/syc-20354578","text/html; charset=utf-8","200","OK","","","Mild cognitive impairment - Symptoms and causes - Mayo Clinic","61","568","Learn more about this stage between the normal cognitive decline of aging and the more serious decline of dementia.","115","744","","","Mild cognitive impairment (MCI)","31","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/mild-cognitive-impairment/symptoms-causes/syc-20354578","","","","","49476","1561","","2","","11","4","0.18","78","48","69","46","","","","","","https://www.mayoclinic.org/diseases-conditions/mild-cognitive-impairment/symptoms-causes/syc-20354578"
"https://www.mayoclinic.org/diseases-conditions/itchy-skin/symptoms-causes/syc-20355006","text/html; charset=utf-8","200","OK","","","Itchy skin (pruritus) - Symptoms and causes - Mayo Clinic","57","514","Learn about causes of this common irritating skin condition and which treatments and self-care measures may provide relief.","123","787","","","Itchy skin (pruritus)","21","","0","Overview","8","Symptoms","8","","","","https://www.mayoclinic.org/diseases-conditions/itchy-skin/symptoms-causes/syc-20355006","","","","","43235","1314","","2","","13","7","0.31","70","43","67","45","","","","","","https://www.mayoclinic.org/diseases-conditions/itchy-skin/symptoms-causes/syc-20355006"
